repeat,outer_fold,overall_fold,estimator,best_params,inner_cv_score,accuracy,balanced_accuracy,f1,f2,precision,recall,sensitivity,specificity,npv,mcc,roc_auc,pr_auc,log_loss
2,4,9,LGBM,"{'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 150, 'num_leaves': 31}",0.9818862154985113,0.9705882352941176,0.9658717105263157,0.96,0.9523809523809523,0.972972972972973,0.9473684210526315,0.9473684210526315,0.984375,0.9692307692307692,0.9369589842087575,0.9971217105263158,0.9950235845380051,0.06827601000092652
2,5,10,LR_ElasticNet,"{'C': 1, 'l1_ratio': 1}",0.9936866858006312,0.9705882352941176,0.971217105263158,0.961038961038961,0.968586387434555,0.9487179487179487,0.9736842105263158,0.9736842105263158,0.96875,0.9841269841269841,0.9376273128643323,0.998766447368421,0.9979916897506924,0.05690926201003602
2,5,10,GNB,{'var_smoothing': np.float64(0.001)},0.9784362901567376,0.9313725490196079,0.9239309210526316,0.9066666666666666,0.8994708994708994,0.918918918918919,0.8947368421052632,0.8947368421052632,0.953125,0.9384615384615385,0.8526078664776954,0.9917763157894737,0.9870436363918521,0.516008478859722
2,5,10,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9910794595996174,0.9803921568627451,0.9736842105263157,0.972972972972973,0.9574468085106381,1.0,0.9473684210526315,0.9473684210526315,1.0,0.9696969696969697,0.958467676597046,0.9954769736842105,0.9940923737916219,0.07318611746091797
2,5,10,SVM,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9931564782775856,0.9901960784313726,0.9921875,0.987012987012987,0.994764397905759,0.9743589743589743,1.0,1.0,0.984375,1.0,0.9793541828085565,0.9995888157894737,0.9993252361673413,0.04657616307841725
2,5,10,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9863639208533389,0.9803921568627451,0.979029605263158,0.9736842105263158,0.9736842105263159,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.984375,0.984375,0.9580592105263158,0.9991776315789473,0.998632715391718,0.10483698600039255
2,5,10,LGBM,"{'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 75, 'num_leaves': 31}",0.9874350652253606,0.9901960784313726,0.986842105263158,0.9866666666666667,0.9788359788359787,1.0,0.9736842105263158,0.9736842105263158,1.0,0.9846153846153847,0.9791345430742884,0.998766447368421,0.9980744544287546,0.07052701969789686
3,1,11,LR_ElasticNet,"{'C': 0.1, 'l1_ratio': 0.25}",0.9933441520703128,0.9805825242718447,0.9743589743589743,0.9736842105263158,0.9585492227979274,1.0,0.9487179487179487,0.9487179487179487,1.0,0.9696969696969697,0.9591501029395347,0.9963942307692307,0.9951923076923078,0.09998743584269905
3,1,11,GNB,{'var_smoothing': np.float64(0.01)},0.9847229598633799,0.9611650485436893,0.9587339743589743,0.9487179487179487,0.9487179487179486,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.96875,0.96875,0.9174679487179487,0.9947916666666666,0.9922883378260953,0.28757893441233545
3,1,11,LDA,"{'shrinkage': None, 'solver': 'svd'}",0.9817946585839078,0.9611650485436893,0.9537259615384616,0.9473684210526315,0.9326424870466321,0.972972972972973,0.9230769230769231,0.9230769230769231,0.984375,0.9545454545454546,0.9174303138336344,0.9951923076923077,0.9929813385190961,0.08691630878371642
3,1,11,SVM,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9931052457462693,0.9805825242718447,0.9743589743589743,0.9736842105263158,0.9585492227979274,1.0,0.9487179487179487,0.9487179487179487,1.0,0.9696969696969697,0.9591501029395347,0.9967948717948718,0.9952991452991454,0.06816899515758341
3,1,11,RF,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 150}",0.9871130066253588,0.941747572815534,0.9431089743589743,0.925,0.9390862944162437,0.9024390243902439,0.9487179487179487,0.9487179487179487,0.9375,0.967741935483871,0.8781628466708516,0.9899839743589745,0.9862442178923307,0.14015709043017477
3,1,11,LGBM,"{'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 150, 'num_leaves': 31}",0.9882137460547376,0.941747572815534,0.9330929487179487,0.9210526315789473,0.9067357512953368,0.9459459459459459,0.8974358974358975,0.8974358974358975,0.96875,0.9393939393939394,0.875710524727734,0.9815705128205128,0.9784886349685445,0.19068692116353095
3,2,12,LR_ElasticNet,"{'C': 0.1, 'l1_ratio': 0.25}",0.9942338814230663,0.9805825242718447,0.9736842105263157,0.972972972972973,0.9574468085106381,1.0,0.9473684210526315,0.9473684210526315,1.0,0.9701492537313433,0.9586911737847864,0.9931174089068826,0.9912026073893003,0.1263832179554392
